ALERTSCounter,Alert for Acyl Transfer agent identified.,Alert for Michael Acceptor identified.,Alert for SN2 identified.,Alert for SNAr Identified.,Alert for Schiff base formation  identified.,CRAMERFLAGS,No skin sensitisation reactivity domains alerts identified.,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3,cdk:Remark,cdk:Title,SMILES
0.0000e+00,NO,NO,NO,NO,NO,,YES,0,0,10  14  811  15  812  16  813  15  814  16  85  7  85  9  86  10  86  8  87  11  88  12  89  13  8,0,0,209,0,0,1,AAADcYBwAAAHAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGAIAAAAADAKAGCAwAIAAAACAAiBCAAACAAAgBQAIikAAAogIICKBExCAIAAggAAIiAcAgMAOhAAAIAAAAAQIAABAAAAACAAAAAAAAA==,-1,0,1,1,36187,C1=CC(=C(C=C1C2=CC(=C(C=C2)Cl)Cl)Cl)Cl,15255,291.919411,16,0,"1,2-dichloro-4-(3,4-dichlorophenyl)benzene",InChI=1S/C12H6Cl4/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6H,UQMGJOKDKOLIDP-UHFFFAOYSA-N,"1,2-dichloro-4-(3,4-dichlorophenyl)benzene","1,2-dichloro-4-(3,4-dichlorophenyl)benzene","1,2-dichloro-4-(3,4-dichlorophenyl)benzene","1,2-bis(chloranyl)-4-(3,4-dichlorophenyl)benzene","1,2-dichloro-4-(3,4-dichlorophenyl)benzene",C12H6Cl4,292.0,289.922361,C1=CC(=C(C=C1C2=CC(=C(C=C2)Cl)Cl)Cl)Cl,0,6.6,,36187,C1([H])=C(C([H])=C(C(=C1[H])Cl)Cl)C2=C([H])C(=C(C([H])=C2[H])Cl)Cl
