CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3_AA,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,10  17  811  18  812  19  814  20  815  21  816  22  817  23  818  24  819  25  820  23  821  24  822  25  87  10  87  14  88  11  88  15  89  12  89  16  8,0,0,522,5,2,0,AAADccB4OAAAAAAAAAAAAAAAAAAAASAAAAA0YMEAAAAAAEiRUAAAGgAACAAADESAmAAwDoAABgCIAiDSCAACCAAkIAAIiAEGCMgMJzKGNRqCeSClwBUIuYeK6PyOoAAACAAYAABAAAAQADAAAAAAAAAAAA==,-1,76,1,1,16850,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,15255,332.06847348,25,0,"3',6'-dihydroxy-1-spiro[isobenzofuran-3,9'-xanthene]one","InChI=1S/C20H12O5/c21-11-5-7-15-17(9-11)24-18-10-12(22)6-8-16(18)20(15)14-4-2-1-3-13(14)19(23)25-20/h1-10,21-22H",GNBHRKFJIUUOQI-UHFFFAOYSA-N,"3',6'-dihydroxyspiro[2-benzofuran-3,9'-xanthene]-1-one","3&apos;,6&apos;-dihydroxyspiro[2-benzofuran-3,9&apos;-xanthene]-1-one","3',6'-dihydroxyspiro[isobenzofuran-3,9'-xanthene]-1-one","3',6'-bis(oxidanyl)spiro[2-benzofuran-3,9'-xanthene]-1-one",fluorescein,C20H12O5,332.3,332.06847348,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,0,3.4,,16850,"1N,2N,3N,5N,6N,7Y,8Y,9Y",C1([H])=C([H])C2=C(C([H])=C1[H])C3(C4=C([H])C([H])=C(C([H])=C4OC5=C([H])C(=C([H])C([H])=C53)O[H])O[H])OC2=O
