CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,15  37  815  39  816  38  816  40  817  37  817  41  818  38  818  42  821  39  821  41  822  40  822  42  823  25  823  33  824  26  824  34  825  31  826  32  829  31  829  35  830  32  830  36  833  35  834  36  843  45  843  47  844  46  844  48  845  49  846  50  847  51  848  52  849  53  850  54  851  53  852  54  8,1,0,1280,18,4,12,AAADceB//DBgAAAAAAAAAAAAAAAAAAAAAAA8eMGCAAAAAAAB9AAAHgQQAAAADAiBWAIz0YbIFAKgAiRCZHDCAEkhAoAJiBgAZIiIKCLAmZGEIAxokAJIyCcQgAAOCAAAACAEAAAQAAAAQAgAAAAAAAAAAA==,-1,275,3,1,6444191,COC1=NC(=NC(=N1)NC2=CC(=C(C=C2)C=CC3=C(C=C(C=C3)NC4=NC(=NC(=N4)NC5=CC=CC=C5)OC)S(=O)(=O)[O-])S(=O)(=O)[O-])NC6=CC=CC=C6.[Na+].[Na+],15255,814.13283880,56,0,"disodium;5-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-[(E)-2-[4-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-sulfonatophenyl]ethenyl]benzenesulfonate","InChI=1S/C34H30N10O8S2.2Na/c1-51-33-41-29(35-23-9-5-3-6-10-23)39-31(43-33)37-25-17-15-21(27(19-25)53(45,46)47)13-14-22-16-18-26(20-28(22)54(48,49)50)38-32-40-30(42-34(44-32)52-2)36-24-11-7-4-8-12-24;;/h3-20H,1-2H3,(H,45,46,47)(H,48,49,50)(H2,35,37,39,41,43)(H2,36,38,40,42,44);;/q;2*+1/p-2/b14-13+;;",BDYOOAPDMVGPIQ-QDBORUFSSA-L,"disodium;5-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-[(E)-2-[4-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-sulfonatophenyl]ethenyl]benzenesulfonate","disodium;5-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-[(<I>E</I>)-2-[4-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-sulfonatophenyl]ethenyl]benzenesulfonate","disodium;5-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-[(E)-2-[4-[(4-anilino-6-methoxy-1,3,5-triazin-2-yl)amino]-2-sulfonato-phenyl]vinyl]benzenesulfonate","disodium;5-[(4-methoxy-6-phenylazanyl-1,3,5-triazin-2-yl)amino]-2-[(E)-2-[4-[(4-methoxy-6-phenylazanyl-1,3,5-triazin-2-yl)amino]-2-sulfonato-phenyl]ethenyl]benzenesulfonate",disodium;5-[(4-anilino-6-methoxy-s-triazin-2-yl)amino]-2-[(E)-2-[4-[(4-anilino-6-methoxy-s-triazin-2-yl)amino]-2-sulfonato-phenyl]vinyl]besylate,C34H28N10Na2O8S2,814.8,814.13283880,COC1=NC(=NC(=N1)NC2=CC(=C(C=C2)/C=C/C3=C(C=C(C=C3)NC4=NC(=NC(=N4)NC5=CC=CC=C5)OC)S(=O)(=O)[O-])S(=O)(=O)[O-])NC6=CC=CC=C6.[Na+].[Na+],0,,6444191,"1N,2N,3Y,4N",C([H])([H])([H])OC1=NC(=NC(=N1)N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])N([H])C3=C([H])C([H])=C(/C(/[H])=C(\[H])/C4=C([H])C([H])=C(C([H])=C4S(=O)(=O)[O-])N([H])C5=NC(=NC(=N5)OC([H])([H])[H])N([H])C6=C([H])C([H])=C([H])C([H])=C6[H])C(=C3[H])S(=O)(=O)[O-].[Na+].[Na+]
