CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,26  32  826  46  827  33  827  47  828  38  828  40  829  39  829  41  832  64  833  65  834  48  834  50  835  49  835  51  838  48  839  49  840  50  841  51  846  68  847  69  864  66  865  67  866  68  867  69  8,0,0,1070,16,2,14,AAADcfB/vABwAAgAAAAAAAAAAAAAAAAAAAAwYMGCAAAAAAABVAAAHgQACAAADAzB2AQyx4MAAgKgAyRiRHDCAEAhIgAIiBoebJgIJiLCkZOEcAhkwBHI2AeQwPAOGIABAEAEIAAxAAIAgAhAAAAAAAAAAA==,-1,315,3,1,77073,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC(=C(C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])O.CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC(=C(C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Ca+2],15255,1158.2771282,77,0,"calcium bis(4-[[4-(diethylamino)phenyl]-(4-diethyliminio-1-cyclohexa-2,5-dienylidene)methyl]-6-hydroxybenzene-1,3-disulfonate)","InChI=1S/2C27H32N2O7S2.Ca/c2*1-5-28(6-2)21-13-9-19(10-14-21)27(20-11-15-22(16-12-20)29(7-3)8-4)23-17-24(30)26(38(34,35)36)18-25(23)37(31,32)33;/h2*9-18H,5-8H2,1-4H3,(H2-,30,31,32,33,34,35,36);/q;;+2/p-2",RTMBGDBBDQKNNZ-UHFFFAOYSA-L,"calcium bis(4-[[4-(diethylamino)phenyl]-(4-diethylazaniumylidenecyclohexa-2,5-dien-1-ylidene)methyl]-6-hydroxybenzene-1,3-disulfonate)","calcium bis(4-[[4-(diethylamino)phenyl]-(4-diethylazaniumylidenecyclohexa-2,5-dien-1-ylidene)methyl]-6-hydroxybenzene-1,3-disulfonate)","calcium bis(4-[[4-(diethylamino)phenyl]-(4-diethyliminiocyclohexa-2,5-dien-1-ylidene)methyl]-6-hydroxy-benzene-1,3-disulfonate)","calcium bis(4-[[4-(diethylamino)phenyl]-(4-diethylazaniumylidenecyclohexa-2,5-dien-1-ylidene)methyl]-6-oxidanyl-benzene-1,3-disulfonate)","calcium bis(4-[[4-(diethylamino)phenyl]-(4-diethyliminiocyclohexa-2,5-dien-1-ylidene)methyl]-6-hydroxy-benzene-1,3-disulfonate)",C54H62CaN4O14S4,1159.4,1158.2771282,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC(=C(C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])O.CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC(=C(C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Ca+2],0,,77073,"1N,2N,3Y,4N",C([H])([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C(=C2C([H])=C([H])C(=[N+](C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C2[H])C3=C(C([H])=C(C(=C3[H])O[H])S(=O)(=O)[O-])S(=O)(=O)[O-].C([H])([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C(=C2C([H])=C([H])C(=[N+](C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C2[H])C3=C(C([H])=C(C(=C3[H])O[H])S(=O)(=O)[O-])S(=O)(=O)[O-].[Ca+2]
