CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,13  16  813  17  814  17  814  18  815  16  815  18  8,0,0,317,8,0,0,AAADcQBjPAAAAAAAAAAAAEAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAEAAAACAyBkAAwxoAQQACBACRCQwCCAAAgIgAgiAAFbIoKJyKA0NOAMABlwFUIyAewYAQAAEAACAQAEAAAgAAQCAAgAAAAAAAAAA==,-1,184,2,1,61789,C1=C(C(=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[O-])[N+](=O)[O-].[Pb+2],15255,450.95302,18,0,"lead(2+);2,4,6-trinitrobenzene-1,3-diolate","InChI=1S/C6H3N3O8.Pb/c10-5-2(7(12)13)1-3(8(14)15)6(11)4(5)9(16)17;/h1,10-11H;/q;+2/p-2",WETZJIOEDGMBMA-UHFFFAOYSA-L,"lead(2+);2,4,6-trinitrobenzene-1,3-diolate","lead(2+);2,4,6-trinitrobenzene-1,3-diolate","plumbous 2,4,6-trinitrobenzene-1,3-diolate","lead(2+);2,4,6-trinitrobenzene-1,3-diolate","plumbous 2,4,6-trinitrobenzene-1,3-diolate",C6HN3O8Pb,450,450.95302,C1=C(C(=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[O-])[N+](=O)[O-].[Pb+2],0,,61789,"1N,2Y",C1([H])=C(C(=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[O-])[N+](=O)[O-].[Pb+2]
