CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,41  51  841  65  842  52  842  66  843  51  843  73  844  52  844  74  845  65  845  73  846  66  846  74  853  55  853  71  854  56  854  72  855  63  856  64  857  63  857  75  858  64  858  76  867  77  867  79  868  78  868  80  871  75  872  76  877  83  878  84  879  81  880  82  881  85  882  86  883  85  884  86  8,1,0,2450,34,8,20,AAADcfB//jBwAAAAAAAAAAAAAAAAAAAAAAA8eMGCAAAAAAAB9AAAHgQQCAAADAjh2AYx0YfIEgKgAiRCZHDCAEkhAoAJiBwIZIiKOCLAmZGEIAxokALYyCcQgAAOCAgAACAEAQAQEAAAQAgCAAAAAAAAAA==,-1,606,7,1,6441328,C1=CC(=C(C=C1NC2=NC(=NC(=N2)N(CCO)CCO)NC3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])C=CC4=C(C=C(C=C4)NC5=NC(=NC(=N5)N(CCO)CCO)NC6=C(C=CC(=C6)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],15255,1367.9934036,86,0,"hexasodium;2-[[4-[bis(2-hydroxyethyl)amino]-6-[4-[(E)-2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-(2,5-disulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonatophenyl]ethenyl]-3-sulfonatoanilino]-1,3,5-triazin-2-yl]amino]benzene-1,4-disulfonate","InChI=1S/C40H44N12O22S6.6Na/c53-15-11-51(12-16-54)39-47-35(45-37(49-39)43-29-21-27(75(57,58)59)7-9-31(29)77(63,64)65)41-25-5-3-23(33(19-25)79(69,70)71)1-2-24-4-6-26(20-34(24)80(72,73)74)42-36-46-38(50-40(48-36)52(13-17-55)14-18-56)44-30-22-28(76(60,61)62)8-10-32(30)78(66,67)68;;;;;;/h1-10,19-22,53-56H,11-18H2,(H,57,58,59)(H,60,61,62)(H,63,64,65)(H,66,67,68)(H,69,70,71)(H,72,73,74)(H2,41,43,45,47,49)(H2,42,44,46,48,50);;;;;;/q;6*+1/p-6/b2-1+;;;;;;",ZECOZQHKQDLCBT-IRTUOLCXSA-H,"hexasodium;2-[[4-[bis(2-hydroxyethyl)amino]-6-[4-[(E)-2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-(2,5-disulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonatophenyl]ethenyl]-3-sulfonatoanilino]-1,3,5-triazin-2-yl]amino]benzene-1,4-disulfonate","hexasodium;2-[[4-[bis(2-hydroxyethyl)amino]-6-[4-[(<I>E</I>)-2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-(2,5-disulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonatophenyl]ethenyl]-3-sulfonatoanilino]-1,3,5-triazin-2-yl]amino]benzene-1,4-disulfonate","hexasodium;2-[[4-[bis(2-hydroxyethyl)amino]-6-[4-[(E)-2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-(2,5-disulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonato-phenyl]vinyl]-3-sulfonato-anilino]-1,3,5-triazin-2-yl]amino]benzene-1,4-disulfonate","hexasodium;2-[[4-[bis(2-hydroxyethyl)amino]-6-[[4-[(E)-2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-[(2,5-disulfonatophenyl)amino]-1,3,5-triazin-2-yl]amino]-2-sulfonato-phenyl]ethenyl]-3-sulfonato-phenyl]amino]-1,3,5-triazin-2-yl]amino]benzene-1,4-disulfonate","hexasodium;2-[[4-[bis(2-hydroxyethyl)amino]-6-[4-[(E)-2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-(2,5-disulfonatoanilino)-s-triazin-2-yl]amino]-2-sulfonato-phenyl]vinyl]-3-sulfonato-anilino]-s-triazin-2-yl]amino]benzene-1,4-disulfonate",C40H38N12Na6O22S6,1369.1,1367.9934036,C1=CC(=C(C=C1NC2=NC(=NC(=N2)N(CCO)CCO)NC3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])/C=C/C4=C(C=C(C=C4)NC5=NC(=NC(=N5)N(CCO)CCO)NC6=C(C=CC(=C6)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],0,,6441328,"1N,2N,3Y,4N",C(\[H])(=C(/[H])\C1=C([H])C([H])=C(C([H])=C1S(=O)(=O)[O-])N([H])C2=NC(=NC(=N2)N([H])C3=C([H])C(=C([H])C([H])=C3S(=O)(=O)[O-])S(=O)(=O)[O-])N(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H])/C4=C([H])C([H])=C(C([H])=C4S(=O)(=O)[O-])N([H])C5=NC(=NC(=N5)N([H])C6=C([H])C(=C([H])C([H])=C6S(=O)(=O)[O-])S(=O)(=O)[O-])N(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
