CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,0,0,70.1,2,2,2,AAADccBjAABEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHAQQAAAAAADBQAQCAANAAAAEAAAAAAAAAAAAAAEAAAAIAAAAQAAAAAAQAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,61.4,2,1,13121932,CN(C)CC(=S)N.Cl,15255,154.0331472,8,0,2-(dimethylamino)ethanethioamide;hydrochloride,"InChI=1S/C4H10N2S.ClH/c1-6(2)3-4(5)7;/h3H2,1-2H3,(H2,5,7);1H",OQANDCSWKZVVQI-UHFFFAOYSA-N,2-(dimethylamino)ethanethioamide;hydrochloride,2-(dimethylamino)ethanethioamide;hydrochloride,2-(dimethylamino)thioacetamide;hydrochloride,2-(dimethylamino)ethanethioamide;hydrochloride,2-(dimethylamino)thioacetamide;hydrochloride,C4H11ClN2S,154.66,154.0331472,CN(C)CC(=S)N.Cl,0,,13121932,"1N,2N,3Y,4N",C([H])([H])([H])N(C([H])([H])[H])C([H])([H])C(=S)N([H])[H].Cl[H]
