ALERTSCounter,Alert for Acyl Transfer agent identified.,Alert for Michael Acceptor identified.,Alert for SN2 identified.,Alert for SNAr Identified.,Alert for Schiff base formation  identified.,CRAMERFLAGS,No skin sensitisation reactivity domains alerts identified.,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3,cdk:Remark,cdk:Title,SMILES
0.0000e+00,NO,NO,NO,NO,NO,,YES,0,0,11  20  817  19  817  21  820  21  89  11  89  19  8,0,0,462,6,0,15,AAADceB4OAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAAAAAADACgmAIyCIAABACIAiDSCAACAAAkAAAIiAEACMgIJjKANRiCMQAkwAEIqYfL7viOwAACAAAQAACAAAQAACAAAAAAAAAAAA==,-1,78.9,1,1,74411,CCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCC)C(=O)OCCCC,15255,378.20423867,27,0,"benzene-1,2,4-tricarboxylic acid tributyl ester","InChI=1S/C21H30O6/c1-4-7-12-25-19(22)16-10-11-17(20(23)26-13-8-5-2)18(15-16)21(24)27-14-9-6-3/h10-11,15H,4-9,12-14H2,1-3H3",RJIFVNWOLLIBJV-UHFFFAOYSA-N,"tributyl benzene-1,2,4-tricarboxylate","tributyl benzene-1,2,4-tricarboxylate","tributyl benzene-1,2,4-tricarboxylate","tributyl benzene-1,2,4-tricarboxylate","benzene-1,2,4-tricarboxylic acid tributyl ester",C21H30O6,378.5,378.20423867,CCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCC)C(=O)OCCCC,0,5.8,,74411,C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C1=C([H])C([H])=C(C(=C1[H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
