CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,10  12  811  14  812  13  813  14  85  15  19  10  89  11  8,0,1,253,4,0,5,AAADceByMAgAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHhAEAEAADATBmAZyBoAQBAGgAjBjAAACCAAgIAAIiAAmiJgNJqKEMRqAMCIkwBEKqAeAwBAOIAABAAAAQABAAAIAAACAAAAAAAAAAA==,-1,40.1,1,1,530028,COC1=C(C=CC(=C1)C=NOC)O[Si](C)(C)C,15255,253.11342000,17,0,N-methoxy-1-(3-methoxy-4-trimethylsilyloxyphenyl)methanimine,"InChI=1S/C12H19NO3Si/c1-14-12-8-10(9-13-15-2)6-7-11(12)16-17(3,4)5/h6-9H,1-5H3",QRZHLXDYKDCOPI-UHFFFAOYSA-N,N-methoxy-1-(3-methoxy-4-trimethylsilyloxyphenyl)methanimine,<I>N</I>-methoxy-1-(3-methoxy-4-trimethylsilyloxyphenyl)methanimine,N-methoxy-1-(3-methoxy-4-trimethylsilyloxy-phenyl)methanimine,N-methoxy-1-(3-methoxy-4-trimethylsilyloxy-phenyl)methanimine,methoxy-(3-methoxy-4-trimethylsilyloxy-benzylidene)amine,C12H19NO3Si,253.37,253.11342000,COC1=C(C=CC(=C1)C=NOC)O[Si](C)(C)C,0,,530028,"1N,2N,3Y,4N",C([H])([H])([H])OC1=C([H])C(=C([H])C([H])=C1O[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=NOC([H])([H])[H]
