ALERTSCounter,Alert for Acyl Transfer agent identified.,Alert for Michael Acceptor identified.,Alert for SN2 identified.,Alert for SNAr Identified.,Alert for Schiff base formation  identified.,CRAMERFLAGS,No skin sensitisation reactivity domains alerts identified.,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3_AA,cdk:Remark,cdk:Title,SMILES
0.0000e+00,NO,NO,NO,NO,NO,,YES,0,0,0,0,245,5,1,8,AAADceByOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQAAAADETBgAQCCALABAAIAACQCAAAAAAAAAAAAICIAAACAAAAACADAAAAAACQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,64.6,1,1,4393691,CC(C)(C)OC(=O)CNCC(=O)OC(C)(C)C,15255,245.16270821,17,0,2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]acetic acid tert-butyl ester,"InChI=1S/C12H23NO4/c1-11(2,3)16-9(14)7-13-8-10(15)17-12(4,5)6/h13H,7-8H2,1-6H3",SMXMBXPLRFTROI-UHFFFAOYSA-N,tert-butyl 2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]acetate,<I>tert</I>-butyl 2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]acetate,tert-butyl 2-[(2-tert-butoxy-2-oxo-ethyl)amino]acetate,tert-butyl 2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxidanylidene-ethyl]amino]ethanoate,2-[(2-tert-butoxy-2-keto-ethyl)amino]acetic acid tert-butyl ester,C12H23NO4,245.32,245.16270821,CC(C)(C)OC(=O)CNCC(=O)OC(C)(C)C,0,1.6,,4393691,C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])[H])OC(=O)C([H])([H])N([H])C([H])([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
