CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3_AA,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,1,10  17  811  20  812  25  813  19  814  21  815  17  815  19  818  26  820  22  821  22  825  29  826  29  833  36  833  37  836  38  837  39  838  40  839  40  86  9  37  10  87  13  88  11  88  14  89  12  89  18  8,0,0,836,5,1,9,AAADcfB/MAAAAAAAAAAAAAAAAAAAASAAAAA0YMGCAAAAAEiRVAAAHgAQAAAADEzBmAQyzoPABACIAiTSSACCCAAlIgAIiAEObMgMJ3LEtZuGOSjn0BnI6Ye62POOyEABQgAaAACQgAKEADQAAAAAAAAAAA==,-1,50.8,1,1,3534526,CCCCN(CCCC)C1=CC2=C(C=C1)C3(C4=CC=CC=C4C(=O)O3)C5=C(O2)C=C(C(=C5)NC6=CC=CC=C6)C,15255,532.27259301,40,0,"2'-anilino-6'-(dibutylamino)-3'-methyl-1-spiro[isobenzofuran-3,9'-xanthene]one","InChI=1S/C35H36N2O3/c1-4-6-19-37(20-7-5-2)26-17-18-29-33(22-26)39-32-21-24(3)31(36-25-13-9-8-10-14-25)23-30(32)35(29)28-16-12-11-15-27(28)34(38)40-35/h8-18,21-23,36H,4-7,19-20H2,1-3H3",XAAILNNJDMIMON-UHFFFAOYSA-N,"2'-anilino-6'-(dibutylamino)-3'-methylspiro[2-benzofuran-3,9'-xanthene]-1-one","2&apos;-anilino-6&apos;-(dibutylamino)-3&apos;-methylspiro[2-benzofuran-3,9&apos;-xanthene]-1-one","2'-anilino-6'-(dibutylamino)-3'-methyl-spiro[isobenzofuran-3,9'-xanthene]-1-one","6'-(dibutylamino)-3'-methyl-2'-phenylazanyl-spiro[2-benzofuran-3,9'-xanthene]-1-one","2'-anilino-6'-(dibutylamino)-3'-methyl-spiro[phthalan-3,9'-xanthene]-1-one",C35H36N2O3,532.7,532.27259301,CCCCN(CCCC)C1=CC2=C(C=C1)C3(C4=CC=CC=C4C(=O)O3)C5=C(O2)C=C(C(=C5)NC6=CC=CC=C6)C,0,8.7,,3534526,"1N,2N,3N,5N,6N,7Y,8Y,9Y",C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C2C(=C1[H])OC3=C([H])C(=C(C([H])=C3C42C5=C(C([H])=C([H])C([H])=C5[H])C(=O)O4)N([H])C6=C([H])C([H])=C([H])C([H])=C6[H])C([H])([H])[H]
