CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,12  16  812  20  813  17  813  21  814  18  814  22  815  19  815  23  816  26  817  27  818  28  819  29  820  30  821  31  822  32  823  33  826  34  827  35  828  36  829  37  830  34  831  35  832  36  833  37  8,0,0,230,4,0,8,AAADceB7AABwAAACAAAAAAAAAAAAAAAAAAAwYMGAAAAAAAABVAAAHAQAAAAADADBGAQwAIMAAACEAiBCAACCAAAgAAgIiAAIBIgIICKAkRGEIAhggACIiAcQgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,72.7,3,1,84610,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=S)[S-].C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=S)[S-].[Zn+2],15255,608.042675,37,0,"zinc bis(N,N-bis(phenylmethyl)carbamodithioate)","InChI=1S/2C15H15NS2.Zn/c2*17-15(18)16(11-13-7-3-1-4-8-13)12-14-9-5-2-6-10-14;/h2*1-10H,11-12H2,(H,17,18);/q;;+2/p-2",AUMBZPPBWALQRO-UHFFFAOYSA-L,"zinc bis(N,N-dibenzylcarbamodithioate)","zinc bis(<I>N</I>,<I>N</I>-dibenzylcarbamodithioate)","zinc bis(N,N-dibenzylcarbamodithioate)","zinc bis(N,N-bis(phenylmethyl)carbamodithioate)","zinc bis(N,N-dibenzylcarbamodithioate)",C30H28N2S4Zn,610.2,608.042675,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=S)[S-].C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=S)[S-].[Zn+2],0,,84610,"1N,2N,3Y,4N",C1([H])=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=S)[S-].C1([H])=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(=S)[S-].[Zn+2]([H])[H]
