CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,10  13  811  14  812  13  812  14  89  10  89  11  8,0,0,252,5,4,4,AAADccBzMABEAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHAQYQAAADAiFWASywIBiAAKAAiRCQHDCBAAgAgIYqIAAZIgIICKAkZGAIABgkAAIyAcQgAAOCAAAAAAAAAAQAAAAAAAAAAAAAAAAAA==,-1,92.6,2,1,14234263,CNS(=O)(=O)CC1=CC=C(C=C1)NN.Cl,15255,251.0495256,15,0,1-(4-hydrazinylphenyl)-N-methylmethanesulfonamide;hydrochloride,"InChI=1S/C8H13N3O2S.ClH/c1-10-14(12,13)6-7-2-4-8(11-9)5-3-7;/h2-5,10-11H,6,9H2,1H3;1H",WZZPGBAXFSIKJJ-UHFFFAOYSA-N,1-(4-hydrazinylphenyl)-N-methylmethanesulfonamide;hydrochloride,1-(4-hydrazinylphenyl)-<I>N</I>-methylmethanesulfonamide;hydrochloride,1-(4-hydrazinophenyl)-N-methyl-methanesulfonamide;hydrochloride,1-(4-diazanylphenyl)-N-methyl-methanesulfonamide;hydrochloride,1-(4-hydrazinophenyl)-N-methyl-methanesulfonamide;hydrochloride,C8H14ClN3O2S,251.73,251.0495256,CNS(=O)(=O)CC1=CC=C(C=C1)NN.Cl,0,,14234263,"1N,2N,3Y,4N",C([H])([H])([H])N([H])S(=O)(=O)C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])N([H])N([H])[H].Cl[H]
