CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,Low (Class I),0,0,6  7  86  8  87  10  88  11  89  10  89  11  8,0,0,230,5,2,5,AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADACgmAIwCIAABgCIAiDSCAACAAAkAAAIiAEACMgJNjKANRiCcQAkwAELuYeIyDCOQAAAAAAAAACAAAAAAAAAAAAAAAAAAA==,-1,83.8,1,1,174073,C1=CC(=CC=C1C(=O)O)C(=O)OCCO,15255,210.05282342,15,0,4-[2-hydroxyethoxy(oxo)methyl]benzoic acid,"InChI=1S/C10H10O5/c11-5-6-15-10(14)8-3-1-7(2-4-8)9(12)13/h1-4,11H,5-6H2,(H,12,13)",BCBHDSLDGBIFIX-UHFFFAOYSA-N,4-(2-hydroxyethoxycarbonyl)benzoic acid,4-(2-hydroxyethoxycarbonyl)benzoic acid,4-(2-hydroxyethoxycarbonyl)benzoic acid,4-(2-hydroxyethyloxycarbonyl)benzoic acid,4-(2-hydroxyethoxycarbonyl)benzoic acid,C10H10O5,210.18,210.05282342,C1=CC(=CC=C1C(=O)O)C(=O)OCCO,0,0.6,,174073,"1N,2N,3N,5N,6N,7N,16N,17N,19N,23Y,27Y,28N,30N,18N",C1([H])=C(C([H])=C([H])C(=C1[H])C(=O)OC([H])([H])C([H])([H])O[H])C(=O)O[H]
