CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,0,0,990,24,0,12,AAADccByOfJAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHwQAQCAACADhwBYCAAIAARIAQAAAAPBAAAAAAAAAAAAIAAACAAIAAAAAAAAAAACQAAEAgIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,118,3,1,133082391,CCN(CCOP(=O)([O-])[O-])S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+].[Na+],15255,694.9412125,40,0,"disodium;2-[ethyl(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonyl)amino]ethyl phosphate","InChI=1S/C12H11F17NO6PS.2Na/c1-2-30(3-4-36-37(31,32)33)38(34,35)12(28,29)10(23,24)8(19,20)6(15,16)5(13,14)7(17,18)9(21,22)11(25,26)27;;/h2-4H2,1H3,(H2,31,32,33);;/q;2*+1/p-2",WFPCNGHUXFCSEU-UHFFFAOYSA-L,"disodium;2-[ethyl(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonyl)amino]ethyl phosphate","disodium;2-[ethyl(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonyl)amino]ethyl phosphate","disodium;2-[ethyl(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonyl)amino]ethyl phosphate","disodium;2-[ethyl-[1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecakis(fluoranyl)octylsulfonyl]amino]ethyl phosphate","disodium;2-[ethyl(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonyl)amino]ethyl phosphate",C12H9F17NNa2O6PS,695.20,694.9412125,CCN(CCOP(=O)([O-])[O-])S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+].[Na+],0,,133082391,"1N,2N,3Y,4N",C([H])([H])([H])C([H])([H])N(C([H])([H])C([H])([H])OP(=O)([O-])[O-])S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+].[Na+]
