CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,10  15  813  17  815  18  817  18  819  20  820  21  821  23  822  23  88  19  88  22  89  10  89  13  8,0,0,611,6,2,2,AAADccBzOABAAAAAAAAAAAAAAAAAAAAAAAA8QIAAAAAAAACBwAAAHgQQSAAADAzB2gQ/sZLIEgKoAjd3dHDCgDkxIiAJ2Di4bNiIZuLAmbGUcAhs1QPI2SeQwCAOAAAAAAAEAAAAAAAAAAgAAAAAAAAAAA==,-1,108,1,1,54676228,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,15255,331.06267708,23,0,"4-hydroxy-2-methyl-1,1-dioxo-N-(2-pyridinyl)-1lambda6,2-benzothiazine-3-carboxamide","InChI=1S/C15H13N3O4S/c1-18-13(15(20)17-12-8-4-5-9-16-12)14(19)10-6-2-3-7-11(10)23(18,21)22/h2-9,19H,1H3,(H,16,17,20)",QYSPLQLAKJAUJT-UHFFFAOYSA-N,"4-hydroxy-2-methyl-1,1-dioxo-N-pyridin-2-yl-1lambda6,2-benzothiazine-3-carboxamide","4-hydroxy-2-methyl-1,1-dioxo-<I>N</I>-pyridin-2-yl-1&lambda;<SUP>6</SUP>,2-benzothiazine-3-carboxamide","4-hydroxy-2-methyl-1,1-dioxo-N-(2-pyridyl)-1lambda6,2-benzothiazine-3-carboxamide","2-methyl-4-oxidanyl-1,1-bis(oxidanylidene)-N-pyridin-2-yl-1lambda6,2-benzothiazine-3-carboxamide","4-hydroxy-1,1-diketo-2-methyl-N-(2-pyridyl)-1lambda6,2-benzothiazine-3-carboxamide",C15H13N3O4S,331.3,331.06267708,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,0,3.1,,54676228,"1N,2N,3Y,4N",C([H])([H])([H])N1C(=C(C2=C(C([H])=C([H])C([H])=C2[H])S1(=O)=O)O[H])C(=O)N([H])C3=NC([H])=C([H])C([H])=C3[H]
