CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,5  6  85  7  86  8  87  9  88  10  89  10  8,0,0,117,2,0,1,AAADccJwMAAAAAAAAAAAAAAAAAAAASAAAAAwAAAAAAAAAAABAAAoGgAAAAAACACgkAIwAIAAAACAACBCAAACAAAgAAAIiAAAAIgJICKAERCAIAAggAAIiAcAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,18.5,1,1,562768,B1(OCCO1)C2=CC=CC=C2,15255,148.0695597,11,0,"2-phenyl-1,3,2-dioxaborolane","InChI=1S/C8H9BO2/c1-2-4-8(5-3-1)9-10-6-7-11-9/h1-5H,6-7H2",HVEMPDZEMICSMG-UHFFFAOYSA-N,"2-phenyl-1,3,2-dioxaborolane","2-phenyl-1,3,2-dioxaborolane","2-phenyl-1,3,2-dioxaborolane","2-phenyl-1,3,2-dioxaborolane","2-phenyl-1,3,2-dioxaborolane",C8H9BO2,147.97,148.0695597,B1(OCCO1)C2=CC=CC=C2,0,,562768,"1N,2N,3Y,4N",C1([H])=C([H])C([H])=C(C([H])=C1[H])B2OC([H])([H])C([H])([H])O2
