CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3_AA,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,Low (Class I),0,0,0,0,464,5,1,32,AAADcfB8OAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAICCAAABgAIAACQCAAAAAAAAAAAAAEAAAABEBIAAAACAAAFAAADAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,72.8,1,1,4168728,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC)O,15255,540.47537514,38,0,pentadecanoic acid [2-hydroxy-3-(1-oxopentadecoxy)propyl] ester,"InChI=1S/C33H64O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-32(35)37-29-31(34)30-38-33(36)28-26-24-22-20-18-16-14-12-10-8-6-4-2/h31,34H,3-30H2,1-2H3",HZEBMMLXOCVJNI-UHFFFAOYSA-N,(2-hydroxy-3-pentadecanoyloxypropyl) pentadecanoate,(2-hydroxy-3-pentadecanoyloxypropyl) pentadecanoate,(2-hydroxy-3-pentadecanoyloxy-propyl) pentadecanoate,(2-oxidanyl-3-pentadecanoyloxy-propyl) pentadecanoate,pentadecanoic acid (2-hydroxy-3-pentadecanoyloxy-propyl) ester,C33H64O5,540.9,540.47537514,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC)O,0,13,,4168728,"1N,2N,3N,5N,6N,7N,16N,17N,19Y,20Y,21N,18N",C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[H]
