CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,11  12  811  13  812  14  813  15  814  16  815  16  8,0,0,202,1,0,5,AAADceBwIAwAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGBAAAEAADACAOAByAIAAAAGAAiBCAAACAAAgAAAIiAAAAIgIICKAERCAIAAggAAIiAcAgIAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,9.2,1,1,76971,C[Si](C)(C)O[Si](C)(C)CCC1=CC=CC=C1,15255,252.13656845,16,0,dimethyl-(2-phenylethyl)-trimethylsilyloxysilane,"InChI=1S/C13H24OSi2/c1-15(2,3)14-16(4,5)12-11-13-9-7-6-8-10-13/h6-10H,11-12H2,1-5H3",STJDVFLIFYPTDX-UHFFFAOYSA-N,dimethyl-(2-phenylethyl)-trimethylsilyloxysilane,dimethyl-(2-phenylethyl)-trimethylsilyloxysilane,dimethyl-(2-phenylethyl)-trimethylsilyloxy-silane,dimethyl-(2-phenylethyl)-trimethylsilyloxy-silane,dimethyl-phenethyl-trimethylsilyloxy-silane,C13H24OSi2,252.50,252.13656845,C[Si](C)(C)O[Si](C)(C)CCC1=CC=CC=C1,0,,76971,"1N,2N,3Y,4N",C([H])([H])([H])[Si](C([H])([H])[H])(C([H])([H])[H])O[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
