CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,0,0,539,17,0,7,AAADcYBwOfIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGwAAACAACACggBIAAAAAARAAQAAAAIAAAAAAAAAAAAAAAAAAAAIAAAAAAAAEAAAAAAGAwKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,72.4,3,1,165362396,C(COP(=O)([O-])[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+].[Na+],15255,487.9435003,28,0,"disodium;3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl phosphate","InChI=1S/C8H6F13O4P.2Na/c9-3(10,1-2-25-26(22,23)24)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21;;/h1-2H2,(H2,22,23,24);;/q;2*+1/p-2",QCFJTAJWCSBPRJ-UHFFFAOYSA-L,"disodium;3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl phosphate","disodium;3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl phosphate","disodium;3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl phosphate","disodium;3,3,4,4,5,5,6,6,7,7,8,8,8-tridecakis(fluoranyl)octyl phosphate","disodium;3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl phosphate",C8H4F13Na2O4P,488.05,487.9435003,C(COP(=O)([O-])[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+].[Na+],0,,165362396,"1N,2N,3Y,4N",C([H])([H])(C([H])([H])OP(=O)([O-])[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+].[Na+]
