CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,0,0,701,18,1,2,AAADcQBwMcBAQAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAAAAAAACQQACAAADAAAQBAAAAAAAIIAAAAAAHBAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAEAgIAOAAAAAAAAAAAgAAAAAAAAAAAAAAAAAA==,-1,62.8,2,1,6335447,C1(C(C(C(C(C1(F)F)(F)F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)F.[K],15255,500.9043940,28,0,"InChI=1S/C8HF15O3S.K/c9-1(4(14,15)8(21,22)23)2(10,11)5(16,17)7(20,27(24,25)26)6(18,19)3(1,12)13;/h(H,24,25,26);",KRBVBHRNKBIRRE-UHFFFAOYSA-N,C8HF15KO3S,501.23,500.9043940,C1(C(C(C(C(C1(F)F)(F)F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)F.[K],0,,6335447,"1N,2N,3Y,4N",C1(C(C(C(C(C1(F)F)(F)F)(F)S(=O)(=O)O[H])(F)F)(F)F)(C(C(F)(F)F)(F)F)F.[K]
