CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BONDANNOTATIONS,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,High (Class III),0,0,25  43  825  45  826  44  826  46  827  43  827  47  828  44  828  48  831  45  831  47  832  46  832  48  849  55  849  57  850  56  850  58  851  53  851  59  852  54  852  60  853  55  854  56  857  59  858  60  863  65  863  67  864  66  864  68  865  71  866  72  867  73  868  74  869  71  869  73  870  72  870  74  8,1,0,1970,26,4,12,AAADcfB//DBwAAAAAAAAAAAAAAAAAAAAAAA8ePHiAAAAAAAB9AAAHgQQAAAADAjh2AYx0YfIFAKgAiRCZHDCAEkhAoAJiBgIZIiKKCLAmZGHIAxokALYyCcQgAAOCAQAACAEAAAQCAAAQAgAAAAAAAAAAA==,-1,413,5,1,14692718,C1COCCN1C2=NC(=NC(=N2)NC3=CC(=C(C=C3)C=CC4=C(C=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=C(C=C6)S(=O)(=O)[O-])N7CCOCC7)S(=O)(=O)[O-])S(=O)(=O)[O-])NC8=CC=C(C=C8)S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],15255,1128.0947557,74,0,"tetrasodium;5-[[4-(4-morpholinyl)-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-[(E)-2-[4-[[4-(4-morpholinyl)-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonatophenyl]ethenyl]benzenesulfonate","InChI=1S/C40H40N12O14S4.4Na/c53-67(54,55)31-11-7-27(8-12-31)41-35-45-37(49-39(47-35)51-15-19-65-20-16-51)43-29-5-3-25(33(23-29)69(59,60)61)1-2-26-4-6-30(24-34(26)70(62,63)64)44-38-46-36(48-40(50-38)52-17-21-66-22-18-52)42-28-9-13-32(14-10-28)68(56,57)58;;;;/h1-14,23-24H,15-22H2,(H,53,54,55)(H,56,57,58)(H,59,60,61)(H,62,63,64)(H2,41,43,45,47,49)(H2,42,44,46,48,50);;;;/q;4*+1/p-4/b2-1+;;;;",UOLRZRKZXIOJRT-MBCFVHIPSA-J,"tetrasodium;5-[[4-morpholin-4-yl-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-[(E)-2-[4-[[4-morpholin-4-yl-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonatophenyl]ethenyl]benzenesulfonate","tetrasodium;5-[[4-morpholin-4-yl-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-[(<I>E</I>)-2-[4-[[4-morpholin-4-yl-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonatophenyl]ethenyl]benzenesulfonate","tetrasodium;5-[[4-morpholino-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-[(E)-2-[4-[[4-morpholino-6-(4-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]-2-sulfonato-phenyl]vinyl]benzenesulfonate","tetrasodium;5-[[4-morpholin-4-yl-6-[(4-sulfonatophenyl)amino]-1,3,5-triazin-2-yl]amino]-2-[(E)-2-[4-[[4-morpholin-4-yl-6-[(4-sulfonatophenyl)amino]-1,3,5-triazin-2-yl]amino]-2-sulfonato-phenyl]ethenyl]benzenesulfonate",tetrasodium;5-[[4-morpholino-6-(4-sulfonatoanilino)-s-triazin-2-yl]amino]-2-[(E)-2-[4-[[4-morpholino-6-(4-sulfonatoanilino)-s-triazin-2-yl]amino]-2-sulfonato-phenyl]vinyl]besylate,C40H36N12Na4O14S4,1129.0,1128.0947557,C1COCCN1C2=NC(=NC(=N2)NC3=CC(=C(C=C3)/C=C/C4=C(C=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=C(C=C6)S(=O)(=O)[O-])N7CCOCC7)S(=O)(=O)[O-])S(=O)(=O)[O-])NC8=CC=C(C=C8)S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],0,,14692718,"1N,2N,3Y,4N",C(\[H])(=C(/[H])\C1=C([H])C([H])=C(C([H])=C1S(=O)(=O)[O-])N([H])C2=NC(=NC(=N2)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])N([H])C4=C([H])C([H])=C(C([H])=C4[H])S(=O)(=O)[O-])/C5=C([H])C([H])=C(C([H])=C5S(=O)(=O)[O-])N([H])C6=NC(=NC(=N6)N7C([H])([H])C([H])([H])OC([H])([H])C7([H])[H])N([H])C8=C([H])C([H])=C(C([H])=C8[H])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+]
