CRAMERFLAGS,Cramer rules,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_CACTVS_TPSA,PUBCHEM_COMPONENT_COUNT,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_COMPOUND_CID,PUBCHEM_CONNECTIVITY_SMILES,PUBCHEM_COORDINATE_TYPE,PUBCHEM_EXACT_MASS,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_SMILES,PUBCHEM_TOTAL_CHARGE,PUBCHEM_XLOGP3_AA,cdk:Remark,cdk:Title,toxTree.tree.cramer.CramerTreeResult,SMILES
,Low (Class I),0,0,0,0,473,6,0,26,AAADcfB4OAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACBSggAICCAAABAAIAACQCAAAAAAAAAAAAAEAAAABABIAAAACAAAFAAACAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,-1,78.9,1,1,539928,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)C)COC(=O)C,15255,470.36073931,33,0,"eicosanoic acid 1,3-diacetyloxypropan-2-yl ester","InChI=1S/C27H50O6/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(30)33-26(22-31-24(2)28)23-32-25(3)29/h26H,4-23H2,1-3H3",LJFXWMKIYBPHON-UHFFFAOYSA-N,"1,3-diacetyloxypropan-2-yl icosanoate","1,3-diacetyloxypropan-2-yl icosanoate",[2-acetoxy-1-(acetoxymethyl)ethyl] icosanoate,"1,3-diacetyloxypropan-2-yl icosanoate",arachidic acid [2-acetoxy-1-(acetoxymethyl)ethyl] ester,C27H50O6,470.7,470.36073931,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)C)COC(=O)C,0,9.5,,539928,"1N,2N,3N,5N,6N,7N,16N,17N,19Y,20Y,21N,18N",C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])(C([H])([H])OC(=O)C([H])([H])[H])C([H])([H])OC(=O)C([H])([H])[H]
